Year,Circuit,DriverNumber,Driver,DriverId,Team,Position,Q1,Q2,Q3,Status,event_id,year,round,name,circuit_id,circuit,country,location,format,source_row,duplicate,QualiTime,FP1_Time,FP2_Time,FP3_Time,predictable
2022,United States Grand Prix,11,PER,perez,Red Bull Racing,4.0,96.163,95.864,94.645,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,805,False,94.645,97.515,99.852,96.397,True
2022,United States Grand Prix,44,HAM,hamilton,Mercedes,5.0,96.148,95.732,94.947,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,806,False,94.947,97.332,99.698,96.401,True
2022,United States Grand Prix,63,RUS,russell,Mercedes,6.0,96.195,95.692,94.988,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,807,False,94.988,97.802,100.562,97.064,True
2022,United States Grand Prix,18,STR,stroll,Aston Martin,7.0,96.86,96.032,95.598,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,808,False,95.598,97.46,100.806,97.215,True
2022,United States Grand Prix,4,NOR,norris,McLaren,8.0,96.465,96.341,95.69,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,809,False,95.69,97.856,99.547,97.449,True
2022,United States Grand Prix,14,ALO,alonso,Alpine,9.0,96.446,95.988,95.876,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,810,False,95.876,97.713,101.334,96.928,True
2022,United States Grand Prix,77,BOT,bottas,Alfa Romeo,10.0,96.746,96.321,96.319,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,811,False,96.319,,97.525,97.31,True
2022,United States Grand Prix,23,ALB,albon,Williams,11.0,96.932,96.368,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,812,False,96.368,98.422,101.853,97.904,True
2022,United States Grand Prix,5,VET,vettel,Aston Martin,12.0,96.695,96.398,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,813,False,96.398,98.041,101.857,97.151,True
2022,United States Grand Prix,10,GAS,gasly,AlphaTauri,13.0,96.577,96.74,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,814,False,96.577,97.81,99.84,97.29,True
2022,United States Grand Prix,24,ZHO,zhou,Alfa Romeo,14.0,96.656,96.97,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,815,False,96.656,98.276,100.664,99.735,True
2022,United States Grand Prix,22,TSU,tsunoda,AlphaTauri,15.0,96.808,97.147,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,816,False,96.808,98.898,100.178,97.888,True
2022,United States Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,16.0,96.949,,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,817,False,96.949,,100.084,97.519,True
2022,United States Grand Prix,3,RIC,ricciardo,McLaren,17.0,97.046,,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,818,False,97.046,,97.627,97.622,True
2022,United States Grand Prix,31,OCO,ocon,Alpine,18.0,97.068,,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,819,False,97.068,98.102,101.31,97.468,True
2022,United States Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,19.0,97.111,,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,820,False,97.111,98.922,99.507,98.132,True
2022,United States Grand Prix,6,LAT,latifi,Williams,20.0,97.244,,,,2022-19,2022,19,United States Grand Prix,9,Austin,United States,Austin,conventional,821,False,97.244,,102.317,98.028,True
2022,Mexico City Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,79.222,78.566,77.775,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,822,False,77.775,80.827,81.588,78.876,True
2022,Mexico City Grand Prix,63,RUS,russell,Mercedes,2.0,79.583,78.565,78.079,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,823,False,78.079,,79.97,78.399,True
2022,Mexico City Grand Prix,44,HAM,hamilton,Mercedes,3.0,79.169,78.552,78.084,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,824,False,78.084,80.849,81.509,78.543,True
2022,Mexico City Grand Prix,11,PER,perez,Red Bull Racing,4.0,79.706,78.615,78.128,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,825,False,78.128,80.827,81.579,79.241,True
2022,Mexico City Grand Prix,55,SAI,sainz,Ferrari,5.0,79.566,78.56,78.351,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,826,False,78.351,80.707,81.693,79.301,True
2022,Mexico City Grand Prix,77,BOT,bottas,Alfa Romeo,6.0,79.523,78.762,78.401,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,827,False,78.401,81.083,81.993,79.39,True
2022,Mexico City Grand Prix,16,LEC,leclerc,Ferrari,7.0,79.505,79.109,78.555,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,828,False,78.555,80.753,81.618,79.123,True
2022,Mexico City Grand Prix,4,NOR,norris,McLaren,8.0,79.857,79.119,78.721,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,829,False,78.721,81.12,82.738,79.317,True
2022,Mexico City Grand Prix,14,ALO,alonso,Alpine,9.0,80.006,79.272,78.939,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,830,False,78.939,80.899,82.337,80.037,True
2022,Mexico City Grand Prix,31,OCO,ocon,Alpine,10.0,79.945,79.081,79.01,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,831,False,79.01,,81.177,79.96,True
2022,Mexico City Grand Prix,3,RIC,ricciardo,McLaren,11.0,80.279,79.325,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,832,False,79.325,81.762,82.763,80.139,True
2022,Mexico City Grand Prix,24,ZHO,zhou,Alfa Romeo,12.0,80.283,79.476,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,833,False,79.476,81.82,83.369,80.019,True
2022,Mexico City Grand Prix,22,TSU,tsunoda,AlphaTauri,13.0,79.907,79.589,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,834,False,79.589,,80.798,79.882,True
2022,Mexico City Grand Prix,10,GAS,gasly,AlphaTauri,14.0,80.256,79.672,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,835,False,79.672,81.31,82.104,80.33,True
2022,Mexico City Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,15.0,80.293,79.833,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,836,False,79.833,,83.316,81.271,True
2022,Mexico City Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,16.0,80.419,,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,837,False,80.419,81.952,82.879,80.598,True
2022,Mexico City Grand Prix,5,VET,vettel,Aston Martin,17.0,80.419,,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,838,False,80.419,81.525,82.371,80.986,True
2022,Mexico City Grand Prix,18,STR,stroll,Aston Martin,18.0,80.52,,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,839,False,80.52,81.865,82.84,80.477,True
2022,Mexico City Grand Prix,23,ALB,albon,Williams,19.0,80.859,,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,840,False,80.859,,82.447,79.917,True
2022,Mexico City Grand Prix,6,LAT,latifi,Williams,20.0,81.167,,,,2022-20,2022,20,Mexico City Grand Prix,65,Mexico City,Mexico,Mexico City,conventional,841,False,81.167,82.912,83.32,80.848,True
2022,São Paulo Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,1.0,73.954,71.41,71.674,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,842,False,71.41,72.997,,,True
2022,São Paulo Grand Prix,1,VER,max_verstappen,Red Bull Racing,2.0,73.625,70.881,71.877,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,843,False,70.881,71.861,,,True
2022,São Paulo Grand Prix,63,RUS,russell,Mercedes,3.0,74.427,71.318,72.059,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,844,False,71.318,72.055,,,True
2022,São Paulo Grand Prix,4,NOR,norris,McLaren,4.0,73.106,71.377,72.263,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,845,False,71.377,72.955,,,True
2022,São Paulo Grand Prix,55,SAI,sainz,Ferrari,5.0,74.68,70.89,72.357,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,846,False,70.89,72.039,,,True
2022,São Paulo Grand Prix,31,OCO,ocon,Alpine,6.0,74.663,71.587,72.425,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,847,False,71.587,72.705,,,True
2022,São Paulo Grand Prix,14,ALO,alonso,Alpine,7.0,73.542,71.394,72.504,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,848,False,71.394,72.554,,,True
2022,São Paulo Grand Prix,44,HAM,hamilton,Mercedes,8.0,73.403,71.539,72.611,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,849,False,71.539,72.04,,,True
2022,São Paulo Grand Prix,11,PER,perez,Red Bull Racing,9.0,73.613,71.456,75.601,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,850,False,71.456,71.853,,,True
2022,São Paulo Grand Prix,16,LEC,leclerc,Ferrari,10.0,74.486,70.95,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,851,False,70.95,71.857,,,True
2022,São Paulo Grand Prix,23,ALB,albon,Williams,11.0,74.324,71.631,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,852,False,71.631,72.633,,,True
2022,São Paulo Grand Prix,10,GAS,gasly,AlphaTauri,12.0,74.371,71.675,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,853,False,71.675,72.467,,,True
2022,São Paulo Grand Prix,5,VET,vettel,Aston Martin,13.0,73.597,71.678,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,854,False,71.678,72.157,,,True
2022,São Paulo Grand Prix,3,RIC,ricciardo,McLaren,14.0,74.931,72.14,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,855,False,72.14,73.359,,,True
2022,São Paulo Grand Prix,18,STR,stroll,Aston Martin,15.0,74.398,72.21,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,856,False,72.21,72.759,,,True
2022,São Paulo Grand Prix,6,LAT,latifi,Williams,16.0,75.095,,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,857,False,75.095,73.019,,,True
2022,São Paulo Grand Prix,24,ZHO,zhou,Alfa Romeo,17.0,75.197,,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,858,False,75.197,73.115,,,True
2022,São Paulo Grand Prix,77,BOT,bottas,Alfa Romeo,18.0,75.486,,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,859,False,75.486,72.466,,,True
2022,São Paulo Grand Prix,22,TSU,tsunoda,AlphaTauri,19.0,76.264,,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,860,False,76.264,73.347,,,True
2022,São Paulo Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,20.0,76.361,,,,2022-21,2022,21,São Paulo Grand Prix,14,Interlagos,Brazil,São Paulo,sprint,861,False,76.361,72.314,,,True
2022,Abu Dhabi Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,84.754,84.622,83.824,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,862,False,83.824,,85.146,85.134,True
2022,Abu Dhabi Grand Prix,11,PER,perez,Red Bull Racing,2.0,84.82,84.419,84.052,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,863,False,84.052,86.967,85.852,84.982,True
2022,Abu Dhabi Grand Prix,16,LEC,leclerc,Ferrari,3.0,85.211,84.517,84.092,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,864,False,84.092,86.888,85.599,85.571,True
2022,Abu Dhabi Grand Prix,55,SAI,sainz,Ferrari,4.0,85.09,84.521,84.242,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,865,False,84.242,,85.932,85.605,True
2022,Abu Dhabi Grand Prix,44,HAM,hamilton,Mercedes,5.0,85.594,84.774,84.508,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,866,False,84.508,86.633,85.761,85.222,True
2022,Abu Dhabi Grand Prix,63,RUS,russell,Mercedes,6.0,85.545,84.94,84.511,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,867,False,84.511,86.853,85.487,85.395,True
2022,Abu Dhabi Grand Prix,4,NOR,norris,McLaren,7.0,85.387,84.903,84.769,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,868,False,84.769,,86.377,85.518,True
2022,Abu Dhabi Grand Prix,31,OCO,ocon,Alpine,8.0,85.735,85.007,84.83,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,869,False,84.83,87.891,86.038,86.073,True
2022,Abu Dhabi Grand Prix,5,VET,vettel,Aston Martin,9.0,85.523,84.974,84.961,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,870,False,84.961,87.268,86.395,86.012,True
2022,Abu Dhabi Grand Prix,3,RIC,ricciardo,McLaren,10.0,85.766,85.068,85.045,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,871,False,85.045,87.619,86.124,85.95,True
2022,Abu Dhabi Grand Prix,14,ALO,alonso,Alpine,11.0,85.782,85.096,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,872,False,85.096,,86.043,86.076,True
2022,Abu Dhabi Grand Prix,22,TSU,tsunoda,AlphaTauri,12.0,85.63,85.219,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,873,False,85.219,87.991,86.68,86.17,True
2022,Abu Dhabi Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,13.0,85.711,85.225,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,874,False,85.225,,86.839,86.473,True
2022,Abu Dhabi Grand Prix,18,STR,stroll,Aston Martin,14.0,85.741,85.359,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,875,False,85.359,,86.547,86.298,True
2022,Abu Dhabi Grand Prix,24,ZHO,zhou,Alfa Romeo,15.0,85.594,85.408,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,876,False,85.408,,86.479,86.482,True
2022,Abu Dhabi Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,16.0,85.834,,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,877,False,85.834,88.142,86.915,86.356,True
2022,Abu Dhabi Grand Prix,10,GAS,gasly,AlphaTauri,17.0,85.859,,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,878,False,85.859,87.845,87.036,86.239,True
2022,Abu Dhabi Grand Prix,77,BOT,bottas,Alfa Romeo,18.0,85.892,,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,879,False,85.892,87.655,86.3,86.189,True
2022,Abu Dhabi Grand Prix,23,ALB,albon,Williams,19.0,86.028,,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,880,False,86.028,87.84,86.75,86.051,True
2022,Abu Dhabi Grand Prix,6,LAT,latifi,Williams,20.0,86.054,,,,2022-22,2022,22,Abu Dhabi Grand Prix,70,Yas Marina Circuit,Abu Dhabi,Yas Island,conventional,881,False,86.054,,87.262,86.646,True
2023,Bahrain Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,91.295,90.503,89.708,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,882,False,89.708,93.375,91.076,92.345,True
2023,Bahrain Grand Prix,11,PER,perez,Red Bull Racing,2.0,91.479,90.746,89.846,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,883,False,89.846,92.758,91.078,92.446,True
2023,Bahrain Grand Prix,16,LEC,leclerc,Ferrari,3.0,91.094,90.282,90.0,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,884,False,90.0,94.257,91.367,92.624,True
2023,Bahrain Grand Prix,55,SAI,sainz,Ferrari,4.0,90.993,90.515,90.154,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,885,False,90.154,96.072,91.956,92.945,True
2023,Bahrain Grand Prix,14,ALO,alonso,Aston Martin,5.0,91.158,90.645,90.336,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,886,False,90.336,93.196,90.907,92.34,True
2023,Bahrain Grand Prix,63,RUS,russell,Mercedes,6.0,91.057,90.507,90.34,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,887,False,90.34,94.966,91.882,92.731,True
2023,Bahrain Grand Prix,44,HAM,hamilton,Mercedes,7.0,91.543,90.513,90.384,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,888,False,90.384,94.917,91.543,92.555,True
2023,Bahrain Grand Prix,18,STR,stroll,Aston Martin,8.0,91.184,91.127,90.836,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,889,False,90.836,94.298,91.45,92.919,True
2023,Bahrain Grand Prix,31,OCO,ocon,Alpine,9.0,91.508,90.914,90.984,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,890,False,90.914,95.105,91.608,93.116,True
2023,Bahrain Grand Prix,27,HUL,hulkenberg,Haas F1 Team,10.0,91.204,90.809,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,891,False,90.809,95.043,91.376,93.423,True
2023,Bahrain Grand Prix,4,NOR,norris,McLaren,11.0,91.652,91.381,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,892,False,91.381,94.165,91.57,93.202,True
2023,Bahrain Grand Prix,77,BOT,bottas,Alfa Romeo,12.0,91.504,91.443,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,893,False,91.443,94.689,91.793,93.629,True
2023,Bahrain Grand Prix,24,ZHO,zhou,Alfa Romeo,13.0,91.615,91.473,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,894,False,91.473,94.575,91.586,93.18,True
2023,Bahrain Grand Prix,22,TSU,tsunoda,AlphaTauri,14.0,91.4,92.51,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,895,False,91.4,95.015,92.525,93.475,True
2023,Bahrain Grand Prix,23,ALB,albon,Williams,15.0,91.461,,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,896,False,91.461,96.018,92.44,93.882,True
2023,Bahrain Grand Prix,2,SAR,sargeant,Williams,16.0,91.652,,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,897,False,91.652,95.749,92.749,93.665,True
2023,Bahrain Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,17.0,91.892,,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,898,False,91.892,94.402,92.11,93.381,True
2023,Bahrain Grand Prix,81,PIA,piastri,McLaren,18.0,92.101,,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,899,False,92.101,94.997,92.024,93.045,True
2023,Bahrain Grand Prix,21,DEV,de_vries,AlphaTauri,19.0,92.121,,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,900,False,92.121,95.402,92.605,94.082,True
2023,Bahrain Grand Prix,10,GAS,gasly,Alpine,20.0,92.181,,,,2023-01,2023,1,Bahrain Grand Prix,63,Sakhir,Bahrain,Sakhir,conventional,901,False,92.181,95.455,91.475,93.064,True
2023,Saudi Arabian Grand Prix,11,PER,perez,Red Bull Racing,1.0,89.244,88.635,88.265,,2023-02,2023,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,902,False,88.265,90.1,89.902,89.098,True
2023,Saudi Arabian Grand Prix,16,LEC,leclerc,Ferrari,2.0,89.376,88.903,88.42,,2023-02,2023,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,903,False,88.42,91.118,90.341,89.588,True
2023,Saudi Arabian Grand Prix,14,ALO,alonso,Aston Martin,3.0,89.298,88.757,88.73,,2023-02,2023,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,904,False,88.73,90.315,89.811,89.483,True
2023,Saudi Arabian Grand Prix,63,RUS,russell,Mercedes,4.0,89.592,89.132,88.857,,2023-02,2023,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,905,False,88.857,90.771,90.07,89.811,True
2023,Saudi Arabian Grand Prix,55,SAI,sainz,Ferrari,5.0,89.411,88.957,88.931,,2023-02,2023,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,906,False,88.931,90.924,90.592,89.761,True
2023,Saudi Arabian Grand Prix,18,STR,stroll,Aston Martin,6.0,89.335,88.962,88.945,,2023-02,2023,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,907,False,88.945,90.577,90.11,89.509,True
2023,Saudi Arabian Grand Prix,31,OCO,ocon,Alpine,7.0,89.707,89.255,89.078,,2023-02,2023,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,908,False,89.078,91.181,90.039,89.953,True
2023,Saudi Arabian Grand Prix,44,HAM,hamilton,Mercedes,8.0,89.689,89.374,89.223,,2023-02,2023,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,909,False,89.223,90.787,90.599,89.568,True
2023,Saudi Arabian Grand Prix,81,PIA,piastri,McLaren,9.0,89.706,89.378,89.243,,2023-02,2023,2,Saudi Arabian Grand Prix,149,Jeddah,Saudi Arabia,Jeddah,conventional,910,False,89.243,91.491,90.964,89.698,True
